report_id,report_version,same_incident_id,incident_date,air_bag_deployment,subject_air_bag,crash_partner_air_bag,source_url,narrative_available
30270-16021,1,8df2402ebdd460f,JUL-2026,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16022,1,bff8b6bf656d374,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16023,1,bc62ea83356d5fd,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16024,1,4ee911a729687c4,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16025,1,f25565913a8b964,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16028,1,e1bccc94686b59d,JUL-2026,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16032,1,c1f1ddfe9f834d5,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16033,1,d1e0d1bca3cb28a,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16034,1,11a1a3543a7bff5,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16035,1,97fe20b144e8c53,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16036,1,951720855af03c3,JUL-2026,Deployed,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16038,1,be6ed683f1837df,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16039,1,26950c4c180c27b,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16050,1,2bb222591cc8318,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16080,1,4f210463b6dbf56,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16081,1,716fbf742f27a58,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16082,1,2ca40dc3f6ff2d2,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16083,1,196dc696dcf04ac,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16084,1,0802ab119abd037,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16085,1,7dcf9031a798627,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16090,1,7fbd577071e9c78,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16091,1,b3a3eb5a373c59d,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16093,1,571711cd8769c72,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16097,1,e7ae4d502d7a9dc,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16110,1,71cf32745142916,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16111,1,1cac591a8072dbf,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16112,1,6c1a08f1e98ac53,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16114,1,2234a28c4e8fb96,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16115,1,5d9d9abf8d58b16,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16123,1,c0adb95d5980d1e,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1613,1,b4618f349040cbb,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16162,1,9369392adf543ea,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16164,1,ba688015f45ad22,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16165,1,030d1a97f183bf5,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16166,1,c4ff07cf6c66df2,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16167,1,27eb3ba87b70c32,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16168,1,b153840e2689853,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16171,1,de9600c1f5d999f,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16172,1,003a9a4a34d20d8,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16174,1,9e32f97063cd034,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16196,1,4c6d6b79d0d8974,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16201,1,45c84ee98d206a8,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16205,1,2313e0a5276fa7c,JUL-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16207,1,32720b6b155d24d,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16208,1,2d4180877e9867b,AUG-2026,No Deployment Reported,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-16210,1,cee4c694ffc6293,AUG-2026,Unknown,,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1727,1,488a8ae4eedfb82,OCT-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1728,1,31698dec0f30d7d,OCT-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1729,1,9988693979353b9,OCT-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1730,1,f9d5189db0a4978,OCT-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1731,1,765d2c91289bd7f,OCT-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1747,1,b4618f349040cbb,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1748,1,b90c9dd7320e24f,NOV-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1778,1,8f5dc21a34007ed,NOV-2021,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1779,1,b90c9dd7320e24f,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1786,1,462947832bd2caa,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1787,1,e6fdd97cb301d10,NOV-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1813,1,8f5dc21a34007ed,NOV-2021,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1815,1,92abe0be65a945a,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1824,1,e6fdd97cb301d10,NOV-2021,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1831,1,462947832bd2caa,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1872,1,92abe0be65a945a,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1920,1,03d5dd9340f2d40,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1921,1,837ba2955e69b46,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1922,1,45f715e92eb4757,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1923,1,4e4a38ea028e125,NOV-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1949,1,59513ab6ced8ed3,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-1983,1,59513ab6ced8ed3,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2149,1,a0c5ba77c698760,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2150,1,01a0825772194e1,DEC-2021,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2160,1,7e9b9cd2a74e8fc,JAN-2022,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2168,1,803359be848aa10,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2197,1,7e9b9cd2a74e8fc,JAN-2022,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2198,1,0348df51e94570a,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2206,1,803359be848aa10,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2226,1,0348df51e94570a,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2248,1,ca46961b61f690a,FEB-2022,Unknown,No,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2258,1,8db2e10c839c6b3,FEB-2022,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2323,1,c1366ff879b2e05,JAN-2022,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2327,1,c961e0fa66063ae,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2328,1,2bbc30ea7de3b1b,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2329,1,fb21c8dbc9a660d,JAN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2358,2,ca46961b61f690a,FEB-2022,Unknown,No,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2359,2,8db2e10c839c6b3,FEB-2022,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2465,2,810ff5231ba3d6d,MAR-2022,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2551,1,a85a7c4da377987,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2552,1,6760a5723220425,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2553,1,82533cc71dbe287,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2554,1,330b02ca7bf113d,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2555,1,5c272086feb4f9f,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2556,1,4aa11f8103e3b99,FEB-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2591,2,078bbba609474d8,MAR-2022,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2605,2,ef4200310e24064,MAR-2022,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2609,2,b87c3d684c9934c,MAR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2610,2,a64835cbf9811d8,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2646,2,fe401a0077fd15d,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2657,2,b35fd97d24c2500,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2743,2,de2cefe32ddb0ed,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2773,1,8e5bfe2fb940434,MAR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2774,1,57cf0d88fbb5190,MAR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2775,1,59e45d877dc8e66,MAR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2793,2,005df94ebd26d4e,APR-2022,No Deployment Reported,No,Not Applicable,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2818,2,71ebd2790c0a3b9,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-2895,2,469cd8d228115fc,MAY-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3009,1,fd2808a42e30ceb,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3010,1,5eaff10802702c1,APR-2022,Unknown,No,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3011,1,0154ad8a3896f31,APR-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3055,2,237da70b740eca7,MAY-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3056,2,a4f3fd3c322db7a,MAY-2022,No Deployment Reported,No,Not Applicable,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3057,2,387240601466c07,MAY-2022,Deployed,No,Yes,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-31,1,67a8aed333e7a9d,AUG-2021,No Deployment Reported,No,Not Applicable,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3219,1,d91c576aa55da63,MAY-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3220,1,d3012e172ec954c,MAY-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3221,1,922887c7b03509c,MAY-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3255,2,729291cbc185f73,JUN-2022,No Deployment Reported,No,Not Applicable,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3323,2,0899b0a38f084ba,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3324,2,8e4843d23827b9b,JUL-2022,No Deployment Reported,No,Not Applicable,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3338,2,b9b7ee2401f7557,JUL-2022,Unknown,No,Unknown,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3435,1,9c542b98eb35e88,JUN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3437,1,e6e94b9e10d5c39,JUN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3545,2,c0aefb7adffb8c7,AUG-2022,Unknown,No,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3595,2,9be5431de5dfbd1,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3625,1,f9f2c224be8a261,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3628,1,77b0e0470ca0a8a,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3633,1,7f5142da0d24ab5,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3635,1,192521d01c49ce2,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3636,1,c548615e4cd4ee2,JUL-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3655,1,8c56b788577d262,JUN-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3786,2,5ecd17ff9881950,SEP-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3837,1,6c37f91fda20d45,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3838,1,44f19f59a48c98c,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3841,1,d54f3de7649b381,AUG-2022,Unknown,No,,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3842,1,72c8ad256e6283a,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3843,1,e0563b63e1a8347,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
30270-3844,1,ca8c63af9d4185b,AUG-2022,No Deployment Reported,No,No,https://static.nhtsa.gov/odi/ffdd/sgo-2021-01/Archive-2021-2025/SGO-2021-01_Incident_Reports_ADS.csv,Yes
